"GDLCODE","2025.fies.urb","2025.fies.rur","2030.fies.urb","2030.fies.rur","2020.pop.urb","2020.pop.rur","2025.pop.urb","2025.pop.rur","2030.pop.urb","2030.pop.rur","2020.stunt","2025.stunt","2030.stunt"
"MWIr101",0.332404614426196,0.843036808306351,0.725146770011634,0.930460176197812,99743,100007,100330,100001,100097,100186,0.315740467049181,0.194918088847771,0.379734244663268
"MWIr102",0.268643005285412,0.748500973219052,0.0546827092766762,0.615738433785737,99416,99529,99913,99375,100351,99629,0.196853769710287,0.921831451589242,0.53418881772086
"MWIr103",0.407304475083947,0.819596762768924,0.216928800102323,0.0406191688962281,100119,99810,100069,99950,99878,99792,0.00741366134025156,0.986212256364524,0.570591876283288
"MWIr104",0.956373529974371,0.673137886216864,0.585690379375592,0.408489827765152,100521,99855,100350,100252,99604,100556,0.45614038198255,0.682056434918195,0.630261200014502
"MWIr105",0.295201735105366,0.960583257256076,0.742910084547475,0.481368217617273,99828,99550,100690,100260,99714,100192,0.247700028819963,0.292571540223435,0.199567247414961
"MWIr106",0.0524396621622145,0.434136659838259,0.709469691151753,0.588859466835856,99529,100308,100180,100142,99634,99686,0.541995526058599,0.823001144686714,0.769296234240755
"MWIr107",0.931545263389125,0.920255055418238,0.435208432376385,0.663619350409135,99792,100386,100464,99428,100541,99829,0.906009662197903,0.95362810138613,0.333701961208135
"MWIr108",0.354380742181093,0.137313302373514,0.0235132272355258,0.748736015055329,100051,99676,99699,100323,100009,100351,0.012219445547089,0.00750449555926025,0.085953002795577
"MWIr109",0.0690377794671804,0.27905632648617,0.159507255302742,0.556359695270658,99728,99901,100076,99332,99434,99612,0.807586039183661,0.575659779133275,0.708207484101877
"MWIr110",0.237413169350475,0.0434520982671529,0.597053573466837,0.294040598208085,100081,100550,100302,99816,100021,99978,0.36050569312647,0.999832612229511,0.29357472457923
"MWIr111",0.284075970528647,0.121801227796823,0.06849314738065,0.855703641893342,100137,99862,99437,100577,100081,99834,0.875757061876357,0.608952770242468,0.238040295895189
"MWIr112",0.907957250019535,0.932051716838032,0.943151357350871,0.914929972263053,99706,99882,100414,100576,100086,99929,0.551989717176184,0.203277757856995,0.41569913062267
"MWIr113",0.358742206823081,0.337828639196232,0.191532206023112,0.0432163155637681,99999,99718,100481,99917,99579,100020,0.797437943983823,0.585275566205382,0.28744128276594
"MYSr101",0.638282429659739,0.836229009320959,0.213147378293797,0.526404972188175,100018,99960,100009,99745,100114,99727,0.0724340237211436,0.338608771096915,0.297473757062107
"MYSr102",0.719452795106918,0.258464330341667,0.817067944910377,0.756560251582414,99905,100182,99660,100149,100575,100032,0.248223576229066,0.503966789226979,0.376324356300756
"MYSr103",0.936884605325758,0.904691887786612,0.270315597765148,0.115796688711271,99864,99666,100021,100100,99411,99843,0.729203578084707,0.283301912248135,0.439309063367546
"MYSr104",0.161926586646587,0.792762559140101,0.0478612389415503,0.757489616284147,100065,100135,100292,99774,99952,100239,0.219134002458304,0.763354362221435,0.996727929450572
"MYSr105",0.152233179658651,0.772059936309233,0.152868990087882,0.274951283121482,99840,99722,100387,99673,99824,99873,0.723740800051019,0.618986853398383,0.138961909338832
"MYSr106",0.255958540597931,0.178863225039095,0.308800072176382,0.993699632585049,99823,100011,100057,100691,99628,100054,0.999629702419043,0.581229292787611,0.00717604230158031
"MYSr107",0.0900696429889649,0.981314813252538,0.40507108066231,0.165578439366072,100108,100179,99544,100435,99858,99924,0.49351067468524,0.0551351469475776,0.165623580804095
"MYSr108",0.7590514018666,0.00272910972125828,0.0346259204670787,0.0989679975900799,100219,99497,99937,100112,99678,99388,0.425285194069147,0.577048404142261,0.978892471641302
"MYSr109",0.963740531587973,0.515584081178531,0.907230421435088,0.106875543482602,99519,100256,99833,100531,100330,99851,0.333236522041261,0.451501371571794,0.0296324898954481
"MYSr110",0.434753000037745,0.915138333803043,0.447728493716568,0.37064039404504,99945,99823,99834,99633,99696,99778,0.381483131088316,0.289120648987591,0.155441037844867
"MYSr111",0.703948936890811,0.069110962562263,0.705127701163292,0.827568019274622,99642,99988,100214,100093,100306,100551,0.770441205706447,0.784727409947664,0.348542867228389
"MYSr112",0.00124392076395452,0.32125474140048,0.179353202925995,0.831166997784749,99708,100427,100122,99750,100000,99416,0.523165168240666,0.671014516614377,0.496122121578082
"MYSr113",0.719399667344987,0.446798492688686,0.749995578080416,0.172213179524988,99814,99997,100820,100302,100020,99656,0.191267912043259,0.270577759249136,0.3924379136879
"MYSr114",0.594856706215069,0.897727296687663,0.777979975100607,0.771315842634067,99448,99931,100156,100135,99603,100046,0.0978602569084615,0.570375793846324,0.497458212077618
"MYSr115",0.106994125060737,0.489536006236449,0.434913394739851,0.92191003030166,99601,100124,99480,100101,99980,100019,0.878069103229791,0.153109150705859,0.143739464459941
"NAMr101",0.48288127919659,0.0584314009174705,0.618040767032653,0.242782469606027,99990,100047,99857,99805,100095,99833,0.311711687128991,0.183931993320584,0.330247440608218
"NAMr102",0.412225633393973,0.419013199629262,0.528970236657187,0.314349870895967,99983,100355,100176,100384,99949,100460,0.0319438269361854,0.687679450958967,0.0520919517148286
"NAMr103",0.775029217125848,0.56268786592409,0.854680631775409,0.127423800993711,100211,100124,99874,99663,100108,99844,0.939994477666914,0.0542007330805063,0.267924568615854
"NAMr104",0.663416067138314,0.265742716612294,0.524501915555447,0.113479712279513,100363,99861,100115,99857,99668,99684,0.64114212943241,0.23139049904421,0.245732625247911
"NAMr105",0.58997878828086,0.954332256456837,0.717059072805569,0.782459163339809,100157,99965,99906,99975,99644,99739,0.679172439267859,0.0920672556385398,0.114435883238912
"NAMr106",0.394802047871053,0.161767684156075,0.0999446264468133,0.848593132570386,100296,99792,100372,100125,100127,99957,0.356619285652414,0.753143684705719,0.43834440712817
"NAMr107",0.642448527738452,0.36103257141076,0.201799740782008,0.822147764265537,99323,100140,99959,100016,100048,100116,0.145368878496811,0.202397802146152,0.426418618299067
"NAMr108",0.626763677457348,0.386808143928647,0.192737296456471,0.902069427538663,99759,99768,100435,99754,100508,99641,0.224597723921761,0.0569270623382181,0.946007250575349
"NAMr109",0.936066608410329,0.685042389668524,0.107852310175076,0.947392067871988,100353,100509,100421,99389,100503,99924,0.40869199601002,0.909029852133244,0.950567857129499
"NAMr110",0.2125583300367,0.442305174190551,0.129272000398487,0.384162353118882,99897,99663,99731,100179,100187,99821,0.959185579326004,0.869809224503115,0.670887789689004
"NAMr111",0.373266296694055,0.665565480245277,0.736656394088641,0.520034676417708,100008,99979,100017,100297,99721,99861,0.821704628644511,0.227307864930481,0.942747732391581
"NAMr112",0.231221526861191,0.311180670745671,0.69278018292971,0.479810643708333,100047,99833,100567,99994,99837,99692,0.983294263714924,0.402380200102925,0.320930050686002
"NAMr113",0.591274608625099,0.970325587317348,0.200555266579613,0.767546128947288,99842,99980,100559,100348,99823,99607,0.327094339765608,0.36815062048845,0.921335922786966
"NERr101",0.888417823472992,0.570719140116125,0.800340140471235,0.0935764035675675,100112,99681,100716,99742,100259,100569,0.581529176561162,0.0638029240071774,0.573397219879553
"NERr102",0.790887731360272,0.554575427668169,0.662588934646919,0.92018140736036,99375,100247,99746,99925,99835,100283,0.296182991238311,0.918270560679957,0.894891586154699
"NERr103",0.844124735798687,0.971621627220884,0.963272558292374,0.160369401564822,100225,100082,100613,100097,100011,99617,0.50546719902195,0.252142803510651,0.352224830072373
"NERr104",0.801620551384985,0.866405515000224,0.387474902672693,0.777783798286691,100078,100283,99684,99583,99916,99684,0.73723664181307,0.290672223316506,0.595476067624986
"NERr105",0.544146213680506,0.0295447581447661,0.828607159899548,0.271764598088339,100169,100467,99914,99896,100183,100267,0.592772634234279,0.688436258584261,0.960120967356488
"NERr106",0.380062085576355,0.987074055476114,0.417086580768228,0.751295970985666,100149,99389,99773,100329,100300,99944,0.700179213657975,0.526563108433038,0.875735379988328
"NERr107",0.619828290306032,0.134183122077957,0.378878368763253,0.224221228854731,100136,100299,100581,99761,99579,100234,0.0947712117340416,0.13992337952368,0.609420664841309
"NGAr101",0.284789395984262,0.670030016219243,0.840064143761992,0.212663565762341,99724,100001,100565,99624,99393,99694,0.671061503468081,0.370402838801965,0.520861560944468
"NGAr102",0.526627999031916,0.84286150848493,0.282609344692901,0.374991816468537,100000,99560,100254,100140,99982,100017,0.220555822364986,0.00977518735453486,0.371475550113246
"NGAr103",0.989220824092627,0.588731127558276,0.721366981277242,0.105200779857114,99575,99704,99599,99980,99477,100402,0.0370781917590648,0.163486471632496,0.219829477369785
"NGAr104",0.70060919621028,0.387372163822874,0.79458249360323,0.890813855221495,100390,100302,100252,100318,99741,99984,0.483778914436698,0.885001892223954,0.861964000854641
"NGAr105",0.421017181361094,0.772537842160091,0.549079321324825,0.535049616824836,100404,100318,100117,99963,99901,99602,0.346946387784556,0.0859891201835126,0.558981275884435
"NGAr106",0.310647523961961,0.575724214548245,0.302543427562341,0.907418857794255,100374,99703,100199,100066,100101,100429,0.291229360504076,0.15047214878723,0.939786988310516
"NGAr107",0.97981037106365,0.242736120708287,0.171593055129051,0.755775103578344,100035,99926,100117,99430,99854,99195,0.186507353791967,0.447077752556652,0.938927348470315
"NGAr108",0.257102130679414,0.336963737849146,0.266335541382432,0.131165905157104,99867,99631,99707,100242,100513,100101,0.808855125680566,0.116145207546651,0.107218905817717
"NGAr109",0.799254807177931,0.622124426299706,0.0734466095454991,0.77781693614088,99908,100267,99635,100028,99442,100276,0.86357431486249,0.797042035730556,0.0825212525669485
"NGAr110",0.0871076120529324,0.888368822168559,0.767557882238179,0.27502707624808,99727,100383,100382,99825,99881,100535,0.666708801407367,0.605883060023189,0.818985235644504
"NGAr111",0.457576988032088,0.355187051231042,0.115593196591362,0.0146196323912591,99685,100364,99819,100492,99825,100220,0.689464938826859,0.494879237608984,0.457090558018535
"NGAr112",0.0865483095403761,0.523283754708245,0.999079070752487,0.460149938473478,99734,99642,100538,99472,100144,100016,0.0912727999966592,0.452875907067209,0.601100949337706
"NGAr113",0.637228603241965,0.810897013405338,0.86332877818495,0.142449460923672,99782,100171,100063,100149,99998,100200,0.818094732705504,0.764006999554113,0.81794723123312
"NGAr114",0.0166797863785177,0.207973923766986,0.963305410929024,0.636745665222406,100476,100121,99690,99289,99862,99845,0.763727275654674,0.444357049884275,0.0614742112811655
"NGAr115",0.82366169267334,0.0588069043587893,0.763188828248531,0.966661219019443,99571,99872,100118,99660,99883,99814,0.727480209898204,0.187151996418834,0.96780996164307
"NGAr116",0.652945636305958,0.348301142686978,0.299126106314361,0.226849905448034,99790,100012,100393,99867,99922,100148,0.90092764957808,0.350140744354576,0.317299293586984
"NGAr117",0.068315323907882,0.0864289568271488,0.595688917441294,0.529616232030094,100219,99918,99869,100092,99694,100176,0.980648993281648,0.317675683647394,0.759246037341654
"NGAr118",0.73058823030442,0.363130358513445,0.734275332652032,0.0689180195331573,100074,100399,99912,99795,100090,100143,0.338066250551492,0.225314833689481,0.354923710692674
"NGAr119",0.652720969635993,0.733046311186627,0.158851316897199,0.632787225535139,100084,99922,99607,100103,100198,99938,0.694435573415831,0.296967805596069,0.892277896869928
"NGAr120",0.523714079754427,0.111305172089487,0.258439312456176,0.815809306455776,99567,99935,100326,99904,100194,99691,0.784418275114149,0.974355856422335,0.985318813472986
"NGAr121",0.850565427448601,0.134308097651228,0.390961380442604,0.421707255765796,99887,99682,99985,100085,100117,99957,0.903510720469058,0.529480500612408,0.791703154100105
"NGAr122",0.455303519498557,0.691848194226623,0.146547873038799,0.764004369964823,100344,100476,100179,99624,99766,100518,0.0953853817190975,0.394050304079428,0.994842765619978
"NGAr123",0.255123764509335,0.349810570245609,0.819822260644287,0.191427627578378,100308,99984,99609,100073,100123,100058,0.784623697865754,0.13613938074559,0.716075817588717
"NGAr124",0.0214250569697469,0.891970510361716,0.161294869845733,0.289351518265903,100368,99688,99753,100248,100381,99619,0.404089669696987,0.0448903664946556,0.28957334253937
"NGAr125",0.468705911189318,0.832352569326758,0.573221898637712,0.162373919971287,99980,99492,100052,99798,99520,100119,0.941907841479406,0.106936063151807,0.21096155536361
"NGAr126",0.61634689476341,0.911198067944497,0.378535301657394,0.374221310019493,99777,99591,99409,100027,100149,99959,0.984481155872345,0.444246722385287,0.662234801100567
"NGAr127",0.561143594328314,0.310800014063716,0.56858979142271,0.414620849769562,99738,100224,99888,100093,100405,99982,0.752999245421961,0.898531819693744,0.874220992904156
"NGAr128",0.214269053190947,0.602140961447731,0.45520474598743,0.369445529999211,100316,100056,100216,100006,100372,100313,0.813266341108829,0.881762800971046,0.128219719044864
"NGAr129",0.0960599139798433,0.52487596636638,0.574110538000241,0.443706666585058,100023,100267,100293,100019,99926,100639,0.945407276274636,0.139710977673531,0.594897879986092
"NGAr130",0.136676502879709,0.219517092220485,0.459626913769171,0.382016480900347,99887,100235,100194,100556,100434,100233,0.809005849529058,0.979699152288958,0.280743373092264
"NGAr131",0.294587637996301,0.884404226671904,0.355714732315391,0.848758537555113,100647,99519,100114,100197,99789,100311,0.900191486580297,0.446667400654405,0.170595990493894
"NGAr132",0.661815314088017,0.0157335856929421,0.550334356259555,0.367160899797454,100188,99875,99825,99644,99645,99775,0.321367204422131,0.896006812108681,0.684606898808852
"NGAr133",0.912513486808166,0.752948659704998,0.146666871616617,0.901718565728515,100358,99210,100555,100085,99986,100574,0.065346828661859,0.217353220796213,0.273100054822862
"NGAr134",0.230998474173248,0.251519749173895,0.546164763858542,0.813967175083235,100235,99918,100382,100053,99924,99788,0.959113732213154,0.218077839585021,0.110812908038497
"NGAr135",0.606685847975314,0.248421439668164,0.98503054655157,0.964055629912764,100092,99751,99891,99320,100069,100020,0.597656646277755,0.0906369972508401,0.0904544771183282
"NGAr136",0.136556970188394,0.545308877946809,0.0958648207597435,0.213632948929444,100064,99732,100524,99805,99606,99753,0.722223757999018,0.471993545070291,0.215057950234041
"NGAr137",0.419854627922177,0.105609541060403,0.197406445862725,0.918864391278476,99958,99395,99936,99479,100707,99865,0.415124335559085,0.410259015858173,0.187101580202579
"NICr101",0.910090751480311,0.662710537901148,0.60301262862049,0.140203743707389,100215,100606,100297,100325,99619,100083,0.712502018781379,0.3442851617001,0.5282664722763
"NICr102",0.434111073845997,0.24853873392567,0.35345517587848,0.545228100847453,99616,100023,100303,99289,100636,100138,0.606074472889304,0.484200664795935,0.867278708377853
"NICr103",0.404660388594493,0.229852642398328,0.994254113873467,0.348013670649379,100147,99788,100331,99601,100258,99961,0.355201866477728,0.525427002459764,0.293119110399857
